sensor1	sensor2	signal_strength	group
168	70	13.285262778721261	A
210.10745757324833	206.32898793750272	-1.0195979191750448	C
189.27997440650063	287.4714174963028	-0.0321761191540705	C
115	244	15.004104452224166	A
93	317	22.975388893059943	A
236.3037506213065	265.2400853713914	-1.5020023835391574	C
201.28007816714035	177.01648223381625	-0.13075280538758366	C
174.37781238353188	231.78471621431137	-1.033090347336355	C
188.94014354694144	110.99521815321981	1.5228880745649203	C
200.28475020337407	171.21661106129392	0.12006092027172476	C
103	40	14.6691008576126	A
354.4277702458203	320.80588983371854	0.9224465453591069	B
194.32048639282584	68.90823189169168	-0.019317267741148593	B
211.1790823750198	368.1420251727104	0.6154808505122672	B
138.8231233719855	87.67081238894114	1.4230032849609606	C
58	67	26.275350348527052	A
320	69	15.763314480146123	A
91.8675403110683	343.73735692352057	0.3889166458726512	B
246.35669726840794	238.3134827167822	-0.3925407794700368	C
115	24	25.078832151137103	A
201	97	23.43619696009788	A
97	169	13.473822678747633	A
84	70	16.25234216365916	A
223.12048142775893	266.2114134989679	0.764210464411354	B
170.98827820073413	202.98669990643762	-1.4138545094946064	C
186.8015693500638	147.11481984704733	-1.668590338789842	B
110.47924114391208	197.14645007625222	-1.4248824129489313	B
174.64665081351995	208.90214079990983	0.5673836195728811	B
163.8453537223174	232.64614786710982	-0.001260328897104958	C
309.49241295456886	323.0489864014089	0.22964517378258448	B
37	46	25.501764241303665	A
209.50609859936108	252.4434827705971	-0.7914748954705939	C
219.75089018495223	221.9262656593461	-2.499453023626746	C
164	13	26.746793515813405	A
100	79	26.418226491665024	A
108	161	15.97674559471077	A
295	83	14.323554140324585	A
386.1261887475848	167.2994814813137	1.0068416217749492	B
250.65618599013823	220.47025195353348	0.38427840703433735	C
132.3781594634056	171.19791759178042	1.3535234257899211	B
3.0491042882204056	194.40239956602454	0.6267975528290332	B
21.09671924263239	321.3002722710371	0.5422239673403086	B
148	383	16.1156783931238	A
303.53138325735927	195.55116817355156	-0.6473304914432305	B
110.5641514994204	122.08005953580141	-0.9837110248745055	B
161.10332366079092	223.03046444430947	0.07653212191019691	B
41	8	26.502078459846548	A
349.50366374105215	40.30874511227012	0.28557220593467086	B
94	376	25.39773369509941	A
112.04218507274264	154.06198906733513	-0.11264639877568403	C
128.09473285062597	202.8640570712667	-0.040110849980162296	C
154	360	15.571487061911618	A
215	90	27.198449714830268	A
59.9926695227623	279.70531340688467	0.72754662208388	B
3.662001993507147	150.3488372080028	0.7856068964979471	B
182.25847174357656	181.99218764334753	2.5654210654267975	C
99	321	25.16195612873967	A
267	286	26.37195725063645	A
84	380	12.909855416212169	A
218.29571537673473	46.521952003240585	-1.0623028908905212	B
103.66195188835263	376.57081838697195	-1.1364596008659416	B
144	66	24.27995353716417	A
146.0160033348905	112.87530495414263	0.48126316497488736	C
162.64216024428606	210.877984482795	0.8914882412196566	B
200	393	24.31375327644305	A
118.05136362090707	131.1651023104787	0.021213588140769405	B
259.4472204335034	281.3281714916229	0.17368297745873987	B
239.0766065045454	138.28816324123926	-0.10715233855708721	C
197.8360930483727	191.89266364356118	0.46447801392109644	C
108.89181550592184	270.8882956765592	1.6173584923675304	B
230.3295162967109	215.016801502753	0.16675923463897668	C
224.56741498983752	102.91628731266744	0.10863066040332302	C
91	319	14.674535690876578	A
216	32	15.953720290126052	A
395.87642028927803	228.81220253184438	1.0913137705379723	B
144	346	14.372477409935149	A
19.76722041144967	220.74839640408754	0.31125477939286517	B
193	84	15.073753084854472	A
171.07421290129423	351.45269064232707	-0.5452505654673236	B
127.01210714876652	122.05991325899959	0.6808116828090592	B
182.68265987004065	204.26676355595012	-0.6397999571619545	C
211.59811290432054	203.89825691193892	2.919174115749954	C
166	252	14.284150039013218	A
207.78018008255177	197.5420434535533	1.2743163923493546	C
213.7217139825225	48.67628728970885	0.5005645110308702	B
320	1	25.39473365984597	A
339.4633329904883	214.90887722898776	-0.4283829141030653	C
117	96	15.568715691407244	A
89	112	23.936403891528137	A
154	376	12.8660848591836	A
326.9161619246006	274.79102285578847	-0.18816561649035962	B
13	1	14.566605921219502	A
305.8216007426381	393.38673604652286	-0.6674317944577931	B
196.79942766224684	236.3199298650635	-1.0330598629296672	C
178.68507507045152	285.6392126977819	0.21844801588760956	C
237.12445059965546	140.11649868884018	1.4080231647211081	C
278	205	26.17325296382992	A
325	65	15.559500072826841	A
240.17000449821353	19.820956606417894	0.932389351953899	B
339.37311340123415	319.5953581482172	0.5870988285655042	B
216	248	15.176187967361983	A
165	344	16.50685306521226	A
103.89494877308607	347.8064604103565	0.8220010682807567	B
293	63	13.89542716414558	A
264.5544452401555	233.37511566652492	0.7370961575557322	C
173	386	14.92565580282855	A
162.36009764324803	243.11487377785744	-0.024609989720603805	C
346.70389275997877	169.8544661514461	1.407880642067104	B
102	386	15.830385129361305	A
158.69878362510036	235.75476948594974	0.08713178188009223	C
248	56	23.977343458477883	A
247.37143758684397	127.51893773674965	-1.2212279605906502	B
219	65	24.54906196878996	A
230	111	14.586677048956812	A
199.50419553551438	170.35284172330876	-0.8395211857166879	C
23.884708434343338	375.54512899369	-0.6482860149281335	B
107	81	25.71608579886917	A
191.47550795856571	245.8379508197517	-0.07570635244920068	C
53.81003087386489	245.59139227494597	1.336831683130384	B
266	129	24.881242569147812	A
266.0471686744212	229.83555471399197	0.04729175999946973	C
351	9	14.694261981727802	A
219.32600121945143	174.5630158111453	0.960512184193776	B
182.6844176128015	220.6494701266685	0.6208241814925353	C
119	88	15.699070072859667	A
155.66296110348935	172.47747678691803	-1.220111747195544	C
155	16	22.53499481883547	A
55	32	23.877455315881566	A
272.84704549238086	36.293703597038984	-0.5284996595970384	B
314	350	22.706286155915144	A
143.42685378325052	183.24354939852887	-0.22828662666142602	C
346	21	15.537563163963352	A
112	113	24.277805368364625	A
174.92224935482898	146.63240795493448	0.8489054039699002	C
86.11071975901723	11.691486928611994	0.5573094942462323	B
69	66	26.020573353134708	A
10.572008322924376	216.21394893154502	0.33355457628010854	B
233.1400228781846	174.27095980580503	0.7872968115735188	C
355.0034986808896	362.8195682540536	-0.2820404335330211	B
284.32127200067043	160.179952532053	0.038450046949379736	B
225.15602072946007	217.02051572181588	1.2719798862181335	C
4	34	24.36976156026281	A
78	309	24.803581104034947	A
146	148	16.135109705645323	A
134.30766807869077	48.034138698130846	-1.7992754281466197	B
379	14	15.706683643978094	A
142	287	26.057194330511514	A
218.92906345511068	170.9165700402271	0.37681947442381125	C
281	340	26.08255881643358	A
199.59236904379702	222.78083237275658	-0.34389618752045703	C
284	29	25.939280878593255	A
63	41	23.573929208488288	A
129	78	25.97584317745716	A
168.73657004907727	54.98654609546065	0.6751939379677152	B
185.58161712440256	208.42203218044787	1.7316853588565064	C
291	65	13.154972967647247	A
194.60774735778742	290.2214078566927	-0.2675641470096953	C
97	311	25.536464172285154	A
177.88124447432037	231.783708788594	0.4393279700283758	C
296	259	22.667023780335278	A
197.59741676971316	52.94148465618491	1.1918320831243663	B
118.04687687360111	176.69055327085968	0.04144612631280623	C
137.11809879559112	188.91946686381135	-0.898740915659654	C
188.93363620719379	234.8666980864315	0.4815768489085029	C
252.99475910142064	279.9650779925287	1.1371540691283	B
361.17101926356554	90.97684510052204	0.3564783235698536	B
112.53084484487772	190.02962913364172	1.1868338887713974	B
83	37	13.00751762382728	A
193	16	14.556161024033768	A
140	252	24.89008158083671	A
115	188	25.98440036472268	A
109.11231793272566	210.41086370379355	-0.27452934769279097	C
90	310	26.89494899462381	A
292	15	24.832890757461964	A
356	5	15.562676986326222	A
47	135	15.884484147871992	A
110	49	24.98186049431285	A
282	381	25.75103905495707	A
300.06482284516096	56.50464529171586	-1.165559835996386	B
257	347	23.66659969522306	A
97	13	24.19576379724055	A
181	362	13.038663606804215	A
278	51	15.66958457494073	A
87	243	15.352674814315716	A
196.15127444267273	22.905270010232925	3.1386129984333997	B
31.35346882045269	150.33914493396878	-0.38167466655860083	B
289.5722059533	218.8651000149548	-0.4553822382384329	B
290	55	23.7165533482165	A
156.58329520596595	234.1634106337351	0.9878832354207108	C
79	75	25.074414547264542	A
248.16735703498125	38.041752483695745	2.054008755269462	B
122	397	15.681955105211324	A
25.238087587058544	96.48675890639424	-0.9252963112556558	B
222	191	16.761412477822844	A
269	336	25.05940587591558	A
277	19	13.74692468933888	A
266	315	24.298197363249912	A
248.86782923713326	199.96900353580713	-0.7282201541500553	B
253	41	25.835871779798527	A
67	113	25.65897364814871	A
261	331	14.285832925910785	A
225.003113515545	161.10417078958648	0.5045565880232228	C
277	154	25.796723976091695	A
277	302	24.771542647363553	A
166.40247651787033	218.5797410984497	-0.3629568299788328	C
287.34456593843987	141.10964150987937	-0.9293724992713166	C
264	83	25.53717369251547	A
387.45234459638596	262.3670865781605	-1.2653981859799488	B
217.45351515710354	276.0153594426811	0.7977747820386798	B
128.78419934519013	181.97375808976918	-1.2565343000571747	C
155.73041420429945	102.40691155195236	-0.054025026951446356	B
149.28164331073447	153.77482478513207	1.0758543261485873	C
193	248	15.773952028452214	A
167	183	15.609464483754973	A
182.74500512295984	193.64395875611817	-0.5621107624990296	C
376.1944913305342	119.1708448342979	-0.4651694677754449	B
185	22	14.251281254389163	A
170.4545672982931	96.24225059524179	0.8517167860081848	B
229	381	15.037898220862374	A
242.71080140024424	306.2255956232548	1.824821271818477	B
201	79	15.47949632452141	A
96.37583391740918	307.339044008404	-1.3695596198498656	B
272	288	15.439013749305667	A
165	254	14.429884384949917	A
201.28470364701076	153.49295234163299	-0.5868826051013117	C
232	343	24.438273698292644	A
35	6	15.132418730682359	A
76	30	24.84865445923141	A
72.51171274110675	289.9586378596723	0.9454496622639057	B
19.48544140905142	185.8255971223116	0.23946578418468173	B
89.00938984006643	63.89303347095847	0.992571380435017	B
304.8731374554336	377.95634530484676	1.4674851909777225	B
266	17	13.217304267479465	A
246.65371775627136	108.6092528887093	2.0779938847259345	B
354	90	14.599597392424748	A
210.5521666817367	88.56449127197266	-0.9520470516005676	B
119	50	14.96238112143799	A
285	10	25.797578079732116	A
279	65	26.254026484260095	A
199.6625895008019	194.96738539454174	-0.1137518515653433	C
263.94221822942916	137.16703395309918	1.6912610157658625	C
258	156	14.316168541161604	A
172	387	25.30372625521057	A
339.26337379962206	138.23745185509324	-0.12131870566158955	B
108.50944388657808	359.20778987929225	0.9016583055776302	B
220.7377651524018	298.21302719933334	0.6743606667307387	C
72.64555236324668	351.6163904219866	-0.8333431314724755	B
246	153	15.931481987988304	A
41.329856123775244	67.6319831982255	-0.2795756090878643	B
317	98	14.671667730138426	A
287	69	26.544071738253344	A
173.12271334117037	214.5759773595653	0.2745621467802186	C
389.048371091485	209.88335525617003	0.21746090059340395	B
128	339	15.4860993019373	A
234.4248524350591	232.88863866365824	0.36903584577804227	C
119.62108928710222	51.21717490255833	1.078501642077894	B
197	262	15.690299633021628	A
127.74362535454485	137.63850374947134	1.6207609922800452	C
133.79941832254266	116.91352170029064	0.22973621367347863	C
355.09557723999023	127.49614585191011	0.2450182381132524	B
162.29511624273414	164.2424494084937	1.725796838004461	C
70	107	25.05307259716674	A
3	11	25.32358718626124	A
224	142	13.80375955367655	A
268	280	15.25854780904299	A
81	36	15.934563216120512	A
254	335	16.24612101844736	A
211.6677515320272	207.41168433023083	-0.9708956742830898	C
168.7335050533453	189.95906415414754	0.48033758567209883	C
98	221	16.60249292351643	A
122	105	26.022378107033546	A
63	24	25.446326496263122	A
358	109	14.282491338795683	A
233.34537213668227	90.14297248795629	-0.46019262443199277	B
241	108	15.628737268462414	A
111	25	16.942456558093433	A
139.4861730746925	267.78456065803766	0.2516827102613145	B
267	20	16.49118809228483	A
118.8906499184668	286.1829142086208	-0.7371568177586828	B
103	106	25.248431227260145	A
68.50566640496254	80.1197238266468	1.8592096276997672	B
137.54739303418665	188.9726101757411	-0.4768175716073069	C
86	217	25.29031870212383	A
261	266	24.684222228958376	A
222.08337083456198	99.91962028232616	-1.1452107467279093	C
168.76258235424757	58.82468428462744	-1.7209305603733764	B
323	31	24.424877236698634	A
137.86745155230165	278.25954044237733	0.018360095024333875	B
295	295	23.107027873957662	A
177.11359673263	233.70340564027896	2.1846490684324067	C
134.0032965876162	270.92448035255075	0.9570288748709095	B
138.05447202175856	380.51970954984426	1.7434080852279092	B
245	109	13.448517033419405	A
255.00756431556442	145.246047545037	-0.18679285484529104	C
315.61548691242933	213.39443316683173	-0.7344059514344246	B
206	8	14.627141518632705	A
115.26521327706773	190.62468843686264	0.31777449619373155	C
241.96539670228958	324.6248043142259	-0.3935922437225951	B
295	69	14.13028545054898	A
123	15	14.192937142268327	A
299	12	16.77529380354704	A
48	342	16.21851070060678	A
280	234	25.762061928406375	A
252	9	25.417605035159145	A
106	110	23.824427418943095	A
114	45	14.987908770198494	A
217.17845353210052	144.98998312228287	-0.4452803649059048	C
101.43535155802965	172.15280095115304	-0.7117150002365403	B
117	239	16.368364992046427	A
143.12074026064494	232.6022796434574	-0.171856607578819	C
287.6130019314587	169.4476374424994	0.7437505526767871	B
173.85658901184797	96.55850194394588	-0.3146988429696484	B
27	53	25.379354685636635	A
230.73714040219784	65.73155280202627	1.0079108550950122	B
242.49172490090132	99.76618168875575	-1.1901039725794926	B
97	111	24.486076717311352	A
282	41	15.965837536917075	A
219.8639683067645	118.90086488080767	0.38325656819581844	C
128.11673702672124	27.55335122346878	-0.4917308408104462	B
118	69	26.379144372618114	A
233.84610963985324	131.44516395404935	0.8055170746982244	B
52.37210178747773	53.5896566696465	-0.7126292094575124	B
114.65320102870464	322.0197425223887	-1.912540912379787	B
352	133	15.260065089981556	A
126.00367013697378	200.88159935696487	0.40279681145985957	C
191.27170958821063	203.19008149855367	-0.5379375855024389	C
108	145	23.358978022221475	A
378.2254076562822	127.77614165097475	-0.19536258095388104	B
113	159	23.436926665636463	A
191.40950925648212	84.08533139154315	0.670850909925216	B
357.5461495667696	331.64820009842515	-1.7449759844440123	B
21	5	23.958300414011145	A
277	13	22.941881693935514	A
235.49990451492204	173.4829083587998	0.5055804974173749	C
248.40104066886175	312.93029119043615	0.02255247454935787	C
143.455647378408	268.42988808746804	-0.10398732571359405	C
260	9	24.56082349069583	A
203.6576776765287	37.77486039325595	1.2638864908287484	B
85	313	25.56104217541093	A
67	56	26.363619581242283	A
124.03823649510741	23.418128583580256	1.3204785083938668	B
33.28850418329239	153.63291325047612	0.34658147155046953	B
87	132	25.222801538131375	A
161	77	15.162047801532006	A
250	2	25.37970414936603	A
197.65700391833386	209.44674720184102	-0.0018300218524450547	C
145.97806543387333	170.61685213357578	1.8606524913467304	C
55.879899114370346	43.35866002365947	-0.3798766122564652	B
259	352	13.652312332848389	A
48.013685178011656	75.17266366630793	-1.0687993705153152	B
8.912609051913023	332.1886729449034	-0.45204556615042923	B
104.38619530606279	120.36243227345949	0.7365092147520669	C
53.88883585110307	56.02921163663268	-0.7400636498735241	B
160.139256156981	316.6288052685559	2.9526497490095993	B
147.135583743351	182.4921544077488	-0.5914097444930723	C
245.38503749859206	129.9301745130592	0.18741572837567538	C
201.1582413446143	191.95041547742	0.27653331563013495	C
248	115	23.95719420866357	A
188.21720095158554	225.3542151747857	0.7654885759604263	C
129.86876954692266	213.30372128730582	-0.7631228889643087	C
280.7936208322644	8.866090048104525	-0.6050732675931169	B
332.9305028542876	63.14268512651324	1.3498357985640377	B
181.9035484741837	249.46115953058242	-0.2739442223740199	C
230	234	26.58024323190635	A
103	170	15.722537362914798	A
320	5	24.849815826767664	A
143.169283028692	115.51446784287691	1.1263285441479076	B
293.83653458207846	242.73644722998142	0.6186053641264443	B
61.094995494931936	62.885546404868364	0.4644134957095464	B
179.8583436757326	275.8537190966308	0.4309435691009127	B
91	270	23.255878963292233	A
346	44	14.109735096546752	A
225.26615537827928	192.61919692240062	-1.7079070358058348	C
179.41418564275068	186.76996140838023	-1.6810558395682875	C
226	22	22.96561166615198	A
198.259308720105	175.29081382538396	-1.6881841458086972	C
15	34	23.627260334521818	A
157.69242448732257	347.69299384206533	0.17024629043871117	B
150	180	14.974678087028572	A
105	161	24.957138950234278	A
169	121	15.903861464180636	A
305	4	14.233568296270994	A
163.0055792946948	112.40273592593557	0.7916958563295688	C
135	375	23.408955860628392	A
38	29	23.392815158422895	A
100.50935726612806	205.8538462035358	-0.6669862493654972	B
90	313	25.417704030284117	A
220	143	26.05456587873764	A
116	33	14.556140069059976	A
214	78	16.518790152778543	A
57	30	15.738695703351603	A
222.89200418913626	176.06085320870227	-1.2370555849701508	C
308.1362838856876	33.25908537954092	0.11704534779922672	B
142	21	24.779905648073854	A
43	0	25.262008778204358	A
117	387	25.507333888383336	A
137.7363043413958	202.8631923980462	0.3812822348838178	C
167.28185902185103	196.09841516155453	1.1094368036558642	C
5.534947291016579	213.50506143644452	0.03278057455203866	B
234	101	25.38891461104427	A
216.2515344212564	296.4541952539304	0.8072660573508836	C
284	268	25.012240849418056	A
281	31	16.046408699536624	A
175.53314602578854	330.5215038934698	1.27562510649744	C
169	391	16.163272481981807	A
186	257	13.672678962421553	A
59.860198106616735	194.37833139672875	-0.7355138889644827	B
139	105	14.877986385301213	A
144.88798462389065	219.369091939662	0.14050041170542232	C
399.5651060715318	229.52922666445374	1.1278897004250572	B
86	38	25.404323648689257	A
368.35057083517313	132.11143938824534	0.22724555213659003	B
19	54	24.29240736871616	A
207	261	23.757726941194424	A
107.8652656887865	138.53902699209914	0.4569021995809265	C
89	307	15.516801376025532	A
80	341	25.248022681436687	A
59	31	23.75962027648143	A
390.2138543315232	61.816390324383974	0.7651855210423211	B
281	24	15.232374506656635	A
64	44	24.707262567799404	A
258.06571346122865	101.16638607068344	-0.5651763212847938	C
128	224	15.939702099931727	A
178.53933009275565	137.31026321292225	-0.5550803911824133	C
167.49945051672847	204.87746736632226	-1.693415389257724	C
78	31	27.459383580659576	A
300	379	24.71781256979615	A
213.6738385277944	192.45896081833556	-0.41727051621297373	C
130	362	15.720377450365191	A
143.40058909729123	340.39447819814086	0.4018977074048754	B
94.53955255448818	310.04153257235885	-0.641881164322445	B
289.60724381726135	100.11092471277459	1.206485749649209	C
151.03123349780714	263.4964904774911	0.09193937493244739	C
222	94	14.453062425958388	A
145.91887826455297	203.17920126196765	0.1312605131918777	C
251	285	25.298767736884756	A
134	312	26.31287570975232	A
105.05866695504764	143.749023786327	0.8527375930090111	C
234.22144718984185	210.6511671505999	-0.21516226538941852	C
146.87387937984624	223.6022581890121	0.09407380613687903	C
232	179	26.168217736831934	A
66.08960023149848	293.59546108171344	-0.7821629341882643	B
346	31	15.031792729747668	A
115	32	25.73044313667	A
79	8	13.817535290663226	A
261.040797829628	54.47097709402442	-0.31612330834327623	B
130.08203832432628	185.92095347121358	0.14724285824748015	B
326.7460295930505	56.80889496579766	0.1777161336333763	B
138.50257110007064	174.19373810052616	-1.0973630953850089	C
140.59833794166576	169.43529299218142	-0.7457322638723188	C
259.09476617576127	150.2522777471722	0.967043022441866	C
270	100	24.27382411474746	A
137	159	13.937023467055182	A
35.166837088763714	17.33418693765998	-0.12187804345964569	B
81	103	25.438692653751314	A
143.9862339401522	205.3113091511984	-0.14513934642043433	C
143.81773341447115	139.29556580260396	-1.1961050691316706	B
198	76	17.49918874353633	A
127	158	14.898307796243985	A
117.94211324304342	309.52993920072913	1.2930076579416871	B
175	251	13.155712573030328	A
195	361	14.612481597335604	A
128.88314155861735	149.3895067833364	-0.17221808907442693	B
143	184	15.967737402597354	A
300	339	25.345032194410045	A
331.78946217522025	313.60894525423646	-0.11204721725273833	B
208.24896832928061	247.228361107409	0.6826145510746391	B
197.0123666550715	176.56645440717085	-0.6730744191077453	C
290	49	15.670187640224288	A
97	138	26.638974418774993	A
95	232	15.861944322877463	A
285	388	24.384078550923373	A
270	322	16.138946862475546	A
2.4311888962984085	45.02764483913779	0.6461280584109154	B
165	2	13.992983433398136	A
197.99123601527492	146.9114084755047	1.345394496641096	C
169.59528109182526	258.7535939712544	-1.7505554420356213	C
124	67	23.798242186537628	A
184.10595958665942	191.51207092877712	-1.0800585645776797	C
108	313	23.425418172933192	A
231.9743882587748	160.86550183694277	0.6712797718850344	C
289.1988200135529	204.43029794842005	1.1973682674518373	B
171.65569103669299	313.1470455355218	-0.5649845060017057	C
41.714621894061565	253.8632396608591	-0.5814232282899989	B
268	97	25.598512328662387	A
251.2437940348007	255.4095861274497	-0.25333608554796533	C
214	100	15.04221115673761	A
47.93936535716057	356.4018392935395	0.7452945932960044	B
292	44	16.438603482322684	A
242.8646855987862	157.2814623425269	-0.982442430934779	C
252	37	25.600293241952638	A
149	291	24.840916259159133	A
262	30	26.12967301978883	A
269	27	22.180020698456264	A
256	385	22.739572942263298	A
68	46	24.50214544899882	A
164.19881181791425	16.45938279107213	-1.4545833239444252	B
226.74084886026458	197.66060885945885	0.4906765195587333	C
23.091888148337603	207.08578005433083	-2.234374747060738	B
289.3636856228113	30.615166202187538	0.8396923964847208	B
138	247	15.375390092761563	A
48	21	15.462766835596257	A
182.67679512500763	33.623896446079016	-0.13833563786751754	B
323.4186328632407	227.17040219389577	-0.06894408116893777	C
328.20051247254014	330.3558017127216	-0.5174066612404843	B
270	133	23.196657140187202	A
50	12	23.378942911934903	A
221	39	27.222800275926556	A
237.21737371700692	211.80379061905143	-0.7792090510900472	C
322.3266157321632	313.47182653844357	0.40246677499023253	B
204.28021959616768	179.01470251254693	1.5618156420228522	C
154.96789311037378	283.08044041953326	-0.11911487650770448	C
100.83763794973493	149.26850236952305	-2.007063808486002	B
108.26436877250671	201.70845659449697	1.1006442023832133	B
37.269796058535576	132.70799601450562	1.5115882938680227	B
284.92366193061895	180.36108622484429	0.28050440792774795	C
249.29543118923903	13.630900625139475	0.5671588720663991	B
249.68335131600145	176.86166976100637	0.11615686950948148	C
79	13	17.360897263948814	A
81.23040338978171	260.91111367568374	0.5491838870343656	B
261.6623164154589	183.15318366512656	0.40795982788353036	B
263	289	17.18027642062127	A
285	2	24.415051172220018	A
211.75397941935026	151.76119164372278	0.8530796363006274	C
171.17844260978248	153.00201055969913	0.5713024903468229	C
173.19772271439433	326.92097248509526	-2.396741130637496	B
256	344	15.0513879588729	A
347.0072084106505	150.25072088465095	1.8204530055014665	B
29	48	25.915273238453086	A
124.51554973561841	277.0577988080186	-0.05711260095175347	C
223	354	23.94118657341858	A
283.0083917826414	159.89971738308668	-0.1257586503384804	B
162.9861894994974	324.1790574043989	-0.36402135344283154	B
89	335	25.673268254996668	A
43	145	16.86255473515016	A
50	85	24.32277350747066	A
142	65	24.04410764891273	A
137	123	15.005047438227107	A
225	122	16.39435693343981	A
212.29353265041726	205.39873918643426	0.6195850901140642	C
267	172	25.505765567514576	A
214.91941390559077	118.3778184466064	0.2526977979881803	B
208	87	25.506122251532496	A
280	289	26.170783398376898	A
107.58662037551403	122.99512419849634	-1.3366483368236928	B
188	265	24.860621436023045	A
147	277	23.92289928446803	A
88	324	24.30277174036556	A
231.38370840760004	138.93316974322101	-0.8024288558909913	C
325.46287765726447	77.96219578012824	0.6795317872331514	B
102	10	25.441131607078443	A
210	58	24.999621178245427	A
71	356	14.805615923893821	A
221.9309811563383	222.795327001016	-9.153618888900274e-4	C
168	257	24.748687656899676	A
206.9968608300864	189.70389527701025	1.349963360973022	C
220.4736123792827	266.156102437526	0.6832134915290203	B
46	56	21.3037297199612	A
359.189320448786	59.71831353381276	0.2632340063144229	B
114.99108150601387	91.60988992080092	1.3099784199213482	B
176.661562949984	201.5530000591548	-0.21854385510882998	C
257	191	13.864353098791591	A
280.85843697190285	34.42997056990862	0.621035517262625	B
277	50	16.623733403352613	A
256	284	25.892039058114015	A
121	122	25.73770599137105	A
96	179	24.681907246029997	A
201	67	25.027644582626642	A
384	11	15.220741491345278	A
212	357	25.137782347153035	A
33	42	14.93235475996433	A
94	97	27.374759817078722	A
94.0725564956665	70.35647416487336	-0.9193583738428381	B
274.41419894583436	248.39809873438796	0.20757280220221444	C
179.28482042984	207.0323049928023	0.7948041279653517	C
235	391	26.6352253455736	A
337.7829698845744	151.33309559896588	0.9599963830213579	B
346	13	26.79239087388556	A
349	13	14.520730917084736	A
179.05360416426728	177.9509726939737	1.0456226299720013	C
124	60	14.788366950456012	A
211.97240068001665	139.46098104401483	0.2984894955480493	C
260	131	14.458117467212817	A
225.0153699889779	10.603098571300507	-0.08944732797572666	B
271	297	24.96142273633687	A
319	368	26.309266133566457	A
21	286	15.225532012324962	A
306	86	15.88862281753101	A
15.881652757525444	60.778632294386625	0.4828173559790932	B
56.51994664222002	185.85442267358303	-0.1444222308050849	B
180.3800993342391	167.32708016399934	-0.3621109598667386	C
104.00641420856118	296.69933542609215	-0.9391745731798979	B
192	143	25.09953527165486	A
22.720788791775703	377.7331463061273	-0.908675883754043	B
348.5545461066067	295.52254574373364	-1.9107657490325605	B
264	286	23.686256305232046	A
107	362	25.00920733264882	A
212	380	16.070356127340524	A
259.14184637367725	263.058861810714	-1.550951234212289	B
186	184	27.31458171413617	A
108.06365627795458	94.74933547899127	-0.6610110467987399	B
126	4	14.0128080527893	A
196.41660899018453	236.71294739729103	-0.5156601708892156	C
220.16899087190433	80.22943415664356	0.3229943165025173	C
166.46091742441058	193.94480977207422	-1.5432735550126562	B
284.2693394050002	284.21386210247874	-0.046588384710793046	B
213.76128971979713	208.52378644862557	-0.1056495587305455	C
125	49	15.726204946554569	A
355.6856689043343	329.6575845219195	0.4312096588393535	B
106	203	26.281257935558983	A
217.23811182800412	176.5339694265296	-1.0013467987644316	C
335.8992992900312	205.00659989193082	0.2119803176031893	B
190.64641079655638	177.92754400069185	-1.3883304876726026	C
225.41363148329918	177.77471887866565	-0.22553596825095465	C
240.9909050911665	243.4096908196807	-0.7562293735195901	B
189	244	16.246461905080565	A
64.13076305761933	119.98378811404109	1.241100826734362	B
187.13778066025324	153.15878074465087	-0.8673446318661815	C
89.72280885297874	205.50928590792475	1.5896990102216888	C
215	372	15.345512187003488	A
380	114	14.918018410039279	A
41.70965105295181	247.9588534682989	0.3489729850265811	B
229.0873740138391	233.48397436825252	-0.8899820060229076	C
143.03143406286836	345.2863087877631	0.9822349234865926	B
249	344	25.217799936980647	A
170.36654794548707	220.01179284515004	1.8536894218681499	C
109	159	23.57858597875318	A
127	397	25.230375099377266	A
201.41034329737468	175.71405740726982	-1.7137644255789846	C
182.5607727197211	282.2617787957578	0.1475604068977419	C
211.17233909540616	164.05313123275548	0.01728402627797741	C
91	43	23.14324773034058	A
268.586666886572	172.57894339962644	1.2045425012292144	C
238.42998025441554	222.87035655164897	-0.1667868109061836	C
165.6559255565481	184.33498311023493	0.070177490635402	C
269	207	25.31439616909086	A
295.1753292314695	154.90428422775722	0.9423224229675209	C
69	59	15.68175742775975	A
57	64	24.58252003047808	A
382	86	15.300023399832815	A
104	357	26.815313462540654	A
151	159	16.48059221268722	A
123	1	16.190619574348066	A
201.56698045924261	253.1368336792302	-0.06899608647482942	C
103.94764981937145	256.16850907327057	1.0987452521497965	C
41	71	25.576307709690887	A
306.4001088961959	254.5209045521915	-1.1079849873086292	B
118	233	14.482731235276091	A
278.79838729277253	342.18312399461865	0.1709519015154423	B
250	368	15.832762223925101	A
98	338	14.601280372145554	A
85	5	24.526791698551992	A
32.16171059757471	142.75056095793843	0.7505364757312308	B
272.7012916468084	272.05754881724715	-0.2801692678987253	B
265	159	15.41310100614968	A
224.5669047810022	231.29417096265982	-1.1416208105388461	C
160.7085111268549	190.2697522300187	-0.2834136623590651	C
108	397	25.885898366633135	A
153.985681380483	98.84790129586331	-1.0644247434945053	C
267	194	14.881080048807995	A
258	307	25.013318031160463	A
112	394	15.214096195305267	A
320	17	25.59023357760453	A
53	96	25.996708147781593	A
273.66833826527	259.92142939940095	0.3226113735119153	B
91	332	25.362516970133026	A
